status,source_URLs,Name,Type,Cardinality,Label,Required,Help
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,ccProcessAsPurchaseCard,boolean,0..1,Send Line-Level Data,F,"This box is checked when NetSuite has determined that the credit card entered is a purchase card. You can clear this box if you need to process this payment as a Level I payment transaction.
If NetSuite does not recognize the credit card entered as a purchase card but you want to process it as one, check this box."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,ccSecurityCode,string,0..1,CSC,F,Enter the three-digit card security code from the back of the customer's credit card.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,ccSecurityCodeMatch,AvsMatchCode,0..1,CSC Match,F,"This field shows the Card Security Code (CSC) result code returned to VeriSign when a credit card transaction takes place.
The possible codes are:
   1. Y - The code submitted did match.
   2. N - The code submitted did not match.
   3. X - The credit card company does not support CSC, or no information was returned to VeriSign."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,ccStreet,string,0..1,Card Street,F,Defaults to the street address from the customer's billing address.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,ccZipCode,string,0..1,Card Zip Code,F,Defaults to the zip or postal code from the customer's billing address.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,chargeIt,boolean,0..1,Charge Credit Card,F,"If payment is by credit card, place a check mark in this box to process the credit card charge over the Internet. The effect is the same as swiping a card through a terminal. Funds will move if the card is accepted. If rejected, you will be told why. You must have previously set up a NetSuite merchant account for this to work."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,checkNumber,string,0..1,Check #,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,class,RecordRef,0..1,{1},F,References a value from a user defined list at Setup > Company > Classifications > Classes. This field is required when the Make Classes Mandatory preference is enabled at Setup > Accounting > Accounting Preferences.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,contribPct,string,0..1,,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,createdDate,dateTime,0..1,Date Created,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,createdFrom,RecordRef,0..1,Created From,F,This field reference the Sales Order the current Cash Sales record is associated with.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,creditCard,RecordRef,0..1,Cards on File,F,References the credit card records associated with the customer record.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,creditCardProcessor,RecordRef,0..1,Payment Processing Profile,F,"Select a credit card processor.
 
For details about credit card processors, click Help and read Setting Up Credit Card Gateways in NetSuite."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,currency,RecordRef,0..1,Currency,F,"If you do not use the Multi-Currency Customers feature, the currency of the customer you are creating this transaction for is shown here.
If you use the Multi-Currency Customers feature, select the transaction currency you want to create this transaction in. This customer's primary currency is selected by default.
If you have already selected items on this transaction, selecting a new currency refreshes them to show the price in the new currency (except for items you entered custom prices for) and recalculates tax and gross profit."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,currencyName,string,0..1,Currency,F,A read only field that defaults to the currency associated with the customer referenced by the entity field.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,customFieldList,CustomFieldList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,customForm,RecordRef,0..1,Custom Form,F,"If you customized a sales receipt form, select it here, or click New to customize a new sales receipt form."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,debitCardIssueNo,string,0..1,{#Issue#} No.,F,Sets the debit card authorization number for UK accounts only. The debit card authorization number is printed on the card. Required for users of SecPay or WorldPay.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,deferredRevenue,double,0..1,Deferred Revenue,F,"Deferred Revenue:
amount of revenue deferred on this transaction"
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,department,RecordRef,0..1,{1},F,References a value from a user defined list at Setup > Company > Departments. This field is required when Make Departments Mandatory is enabled at Setup > Accounting > Accounting Preferences.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,discountItem,RecordRef,0..1,Discount Item,F,"References a value in a user defined discount list. To create new values, click Lists > Accounting > Items > New > Discount."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,discountRate,string,0..1,Rate,F,"If the value entered here includes the percent sign, the discount rate applied to the item is calculated as a percent. If the value entered here does not include the percent sign, the discount rate is applied as an absolute discount value.
For example, 10% would result in a ten percent discount on the item whereas 10 would result in a ten dollar discount on the item."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,discountTotal,double,0..1,Discount Total,F,This is a read-only field that returns the amount discounted on this cash sale.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,dynamicDescriptor,string,0..1,Soft Descriptor,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,email,string,0..1,Email,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,endDate,dateTime,0..1,End Date,F,"Sets the date for the last cash sale. This should only be set if Advanced Billing is being used. If a cash sale is created from a sales order that includes an End Date, this field autofills on the cash sale when the order is billed."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,entity,RecordRef,0..1,{1},T,Sets the customer this cash sale is associated with. Required on Add.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,entityTaxRegNum,RecordRef,0..1,Customer Tax Reg. Number,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,estGrossProfit,double,0..1,Est. Gross Profit,F,"Estimated Gross Profit: Read-only field that equals the revenue amount minus the Est. Cost. At the transaction level, it equals the gross profit of all lines, factoring transaction-level discounts and markups."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,estGrossProfitPercent,double,0..1,Est. Gross Profit Percent,F,"Estimated Gross Profit Margin, as a percentage: Read-only field that equals the Est. Gross Profit divided by revenue, expressed as a percentage. At the transaction level, it equals the gross profit percent of all lines, factoring transaction-level discounts and markups."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,exchangeRate,double,0..1,Exchange Rate,T,Required on Add. Defaults to the exchange rate associated with the Customer set in the entity field.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,excludeCommission,boolean,0..1,Exclude Commissions,F,Check this option to exclude this transaction and its subordinate transactions from inclusion in all commission calculations.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostDiscAmount,double,0..1,,,"The amount added to or taken away from the total shows here, based on what is selected in the Discount/Markup field."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostDiscount,RecordRef,0..1,,,"Select a discount or markup item to apply to billable expenses applied to this cash sale.
The rate of discount or markup automatically fills in the Rate field and is calculated in the Total."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostDiscprint,boolean,0..1,,,Check this box if you added a discount or markup to expenses and want to print it on the invoice.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostDiscRate,string,0..1,,,"The rate of the discount or markup item selected shows here.
This rate is applied to the billable expenses you select and calculated in the total for the cash sale."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostDiscTax1Amt,double,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostDiscTaxable,boolean,0..1,,,Place a check mark in this box if these expenses are taxable.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostList,CashSaleExpCostList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostTaxCode,RecordRef,0..1,,,"If expenses should be taxed, select the default tax code for all expenses.
If expenses should not be taxed, select -Not Taxable-.
You can edit individual expenses in the list below."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostTaxRate1,double,0..1,,,The tax rate of the code selected shows here.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,expCostTaxRate2,double,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,fax,string,0..1,Fax,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,fob,string,0..1,FOB,F,Sets the location where the customers technically acquire ownership.
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,giftCertApplied,double,0..1,Gift Certificate,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,giftCertRedemptionList,GiftCertRedemptionList,0..1,,,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,handlingCost,double,0..1,Handling Cost,F,"The handling cost automatically calculates depending on the shipping method you select in the Ship Via field.
To change the cost of handling, go to <_TABNAME=LIST_SHIPITEM_> > <_TASKCATEGORY=LIST_SHIPITEM_> > Shipping Items and select the shipping method with the handling cost you want to change."
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,handlingMode,CashSaleHandlingMode,0..1,Handling Mode,F,
PROCESSED,https://www.netsuite.com/help/helpcenter/en_US/srbrowser/Browser2019_1/schema/record/cashsale.html,handlingTax1Rate,double,0..1,Tax Rate,F,The tax rate for this tax code is shown here.
